follow_up_id,request_id,owner_user_id,due_at,completed_at,follow_up_status
4045,1009051,218,2025-12-18 14:33:00,2025-12-21 14:33:00,Completed
4046,1009053,105,2025-06-09 09:13:00,2025-06-13 09:13:00,Completed
4047,1009055,182,2025-06-04 16:57:00,2025-06-03 16:57:00,Completed
4048,1009056,12,2026-05-09 10:34:00,,Open
4049,1009057,270,2026-03-03 12:21:00,2026-03-05 12:21:00,Completed
4050,1009058,105,2025-06-13 13:10:00,2025-06-15 13:10:00,Completed
4051,1009060,87,2025-05-10 10:01:00,2025-05-13 10:01:00,Completed
4052,1009061,150,2025-12-28 10:37:00,2025-12-30 10:37:00,Completed
4053,1009062,25,2025-05-19 12:14:00,2025-05-20 12:14:00,Completed
4054,1009065,69,2025-06-19 09:13:00,2025-06-23 09:13:00,Completed
4055,1009067,112,2025-10-16 16:58:00,,Overdue
4056,1009068,37,2025-11-17 12:34:00,,Open
4057,1009069,48,2025-06-11 10:22:00,2025-06-10 10:22:00,Completed
4058,1009071,23,2024-11-17 13:41:00,2024-11-21 13:41:00,Completed
4059,1009073,41,2025-03-28 15:04:00,2025-03-27 15:04:00,Completed
4060,1009079,182,2024-12-17 10:00:00,2024-12-17 10:00:00,Completed
4061,1009081,118,2025-05-27 14:43:00,2025-05-27 14:43:00,Completed
4062,1009085,239,2026-03-16 14:23:00,2026-03-15 14:23:00,Completed
4063,1009088,245,2024-10-21 08:06:00,2024-10-25 08:06:00,Completed
4064,1009089,116,2025-03-26 15:46:00,,Overdue
4065,1009090,203,2026-04-29 11:18:00,2026-04-29 11:18:00,Completed
4066,1009095,120,2026-06-13 11:24:00,2026-06-13 11:24:00,Completed
4067,1009098,1,2024-09-27 08:32:00,,Overdue
4068,1009102,43,2025-05-02 14:28:00,2025-05-06 14:28:00,Completed
4069,1009103,146,2025-11-28 12:00:00,2025-11-30 12:00:00,Completed
4070,1009104,118,2024-12-12 15:06:00,,Overdue
4071,1009107,115,2025-08-05 15:41:00,2025-08-05 15:41:00,Completed
4072,1009109,107,2025-01-14 09:27:00,,Overdue
4073,1009111,7,2025-07-05 12:39:00,2025-07-06 12:39:00,Completed
4074,1009113,214,2025-04-01 09:48:00,2025-04-04 09:48:00,Completed
4075,1009115,215,2025-10-15 12:04:00,2025-10-16 12:04:00,Completed
4076,1009117,146,2026-06-18 09:46:00,2026-06-20 09:46:00,Completed
4077,1009118,27,2025-10-02 15:09:00,2025-10-05 15:09:00,Completed
4078,1009124,249,2025-07-02 12:41:00,2025-07-05 12:41:00,Completed
4079,1009125,196,2025-01-29 08:46:00,2025-01-31 08:46:00,Completed
4080,1009129,61,2025-11-27 09:30:00,2025-12-01 09:30:00,Completed
4081,1009130,271,2026-05-02 09:21:00,2026-05-03 09:21:00,Completed
4082,1009133,18,2025-02-26 16:59:00,2025-03-02 16:59:00,Completed
4083,1009134,164,2026-06-09 08:37:00,2026-06-12 08:37:00,Completed
4084,1009135,2,2026-04-30 14:28:00,2026-05-02 14:28:00,Completed
4085,1009143,94,2025-05-04 14:09:00,,Open
4086,1009151,167,2025-07-13 16:56:00,2025-07-17 16:56:00,Completed
4087,1009156,85,2025-09-27 15:10:00,2025-10-01 15:10:00,Completed
4088,1009157,158,2024-12-29 10:54:00,,Open
4089,1009158,22,2024-11-13 13:45:00,2024-11-14 13:45:00,Completed
4090,1009159,43,2026-01-30 08:43:00,2026-01-29 08:43:00,Completed
4091,1009161,170,2026-03-03 11:36:00,,Overdue
4092,1009165,23,2025-06-05 09:25:00,,Overdue
4093,1009166,118,2025-10-23 10:09:00,2025-10-24 10:09:00,Completed
4094,1009167,270,2025-02-15 15:51:00,2025-02-14 15:51:00,Completed
4095,1009170,189,2026-07-20 14:41:00,2026-07-24 14:41:00,Completed
4096,1009171,106,2024-12-22 12:02:00,,Open
4097,1009174,141,2024-10-01 10:34:00,2024-10-03 10:34:00,Completed
4098,1009176,159,2026-04-10 12:42:00,,Open
4099,1009177,48,2025-12-22 15:45:00,2025-12-22 15:45:00,Completed
4100,1009178,118,2025-12-01 16:54:00,,Open
4101,1009181,179,2024-09-15 15:21:00,2024-09-14 15:21:00,Completed
4102,1009184,45,2025-12-13 13:28:00,,Open
4103,1009185,123,2026-04-02 14:05:00,2026-04-04 14:05:00,Completed
4104,1009187,62,2026-06-18 14:10:00,2026-06-22 14:10:00,Completed
4105,1009194,20,2024-12-15 14:58:00,2024-12-15 14:58:00,Completed
4106,1009196,80,2024-12-18 11:29:00,2024-12-18 11:29:00,Completed
4107,1009198,132,2026-03-30 11:44:00,,Overdue
4108,1009199,26,2026-06-10 16:25:00,2026-06-14 16:25:00,Completed
4109,1009201,196,2025-02-16 14:19:00,2025-02-18 14:19:00,Completed
4110,1009204,129,2024-09-19 14:57:00,2024-09-21 14:57:00,Completed
4111,1009205,64,2025-01-03 09:36:00,2025-01-02 09:36:00,Completed
4112,1009207,271,2025-03-06 13:28:00,2025-03-08 13:28:00,Completed
4113,1009212,60,2025-03-04 11:12:00,,Overdue
4114,1009213,81,2026-02-22 09:25:00,2026-02-25 09:25:00,Completed
4115,1009214,2,2024-09-26 09:11:00,2024-09-25 09:11:00,Completed
4116,1009215,98,2025-09-18 14:52:00,2025-09-20 14:52:00,Completed
4117,1009220,103,2025-08-26 13:47:00,,Overdue
4118,1009225,159,2026-07-01 09:44:00,2026-06-30 09:44:00,Completed
4119,1009227,115,2025-10-23 15:35:00,2025-10-22 15:35:00,Completed
4120,1009230,101,2025-08-19 15:02:00,,Open
4121,1009232,159,2024-10-18 08:49:00,2024-10-17 08:49:00,Completed
4122,1009233,160,2025-07-19 14:26:00,2025-07-20 14:26:00,Completed
4123,1009234,173,2025-08-14 12:49:00,2025-08-14 12:49:00,Completed
4124,1009236,66,2025-05-04 14:23:00,2025-05-03 14:23:00,Completed
4125,1009239,70,2025-09-24 14:05:00,2025-09-26 14:05:00,Completed
4126,1009240,14,2025-01-22 14:07:00,,Open
4127,1009242,53,2024-09-19 10:03:00,2024-09-23 10:03:00,Completed
4128,1009250,73,2026-02-06 15:24:00,2026-02-09 15:24:00,Completed
4129,1009251,258,2024-12-13 10:21:00,2024-12-14 10:21:00,Completed
4130,1009253,174,2025-02-12 11:01:00,,Overdue
4131,1009254,135,2026-02-22 08:35:00,2026-02-21 08:35:00,Completed
4132,1009259,52,2024-10-28 08:56:00,2024-10-27 08:56:00,Completed
4133,1009261,184,2025-02-02 13:43:00,2025-02-05 13:43:00,Completed
4134,1009262,146,2026-02-03 12:27:00,2026-02-05 12:27:00,Completed
4135,1009263,113,2024-08-29 08:41:00,,Open
4136,1009264,108,2024-11-21 12:14:00,2024-11-25 12:14:00,Completed
4137,1009265,171,2026-03-13 11:28:00,,Open
4138,1009268,17,2026-02-09 16:30:00,,Open
4139,1009270,264,2025-08-14 12:16:00,2025-08-15 12:16:00,Completed
4140,1009271,3,2026-01-26 09:05:00,,Open
4141,1009272,9,2024-09-29 13:19:00,2024-10-03 13:19:00,Completed
4142,1009273,258,2026-06-18 13:12:00,2026-06-18 13:12:00,Completed
4143,1009276,120,2025-12-22 09:27:00,2025-12-24 09:27:00,Completed
4144,1009278,82,2026-04-11 11:19:00,,Overdue
4145,1009282,66,2026-06-24 14:11:00,,Overdue
4146,1009283,148,2025-12-02 08:54:00,2025-12-01 08:54:00,Completed
4147,1009285,154,2025-03-02 16:25:00,,Open
4148,1009290,23,2025-07-26 12:18:00,,Overdue
4149,1009291,220,2024-09-09 16:27:00,2024-09-08 16:27:00,Completed
4150,1009292,220,2024-10-05 15:06:00,2024-10-05 15:06:00,Completed
4151,1009294,66,2026-01-14 13:47:00,2026-01-18 13:47:00,Completed
4152,1009295,137,2025-08-27 09:57:00,2025-08-29 09:57:00,Completed
4153,1009296,166,2025-02-26 15:56:00,2025-03-01 15:56:00,Completed
4154,1009298,162,2026-01-16 11:52:00,,Open
4155,1009299,114,2024-09-14 09:26:00,,Open
4156,1009303,75,2024-10-23 12:38:00,2024-10-24 12:38:00,Completed
4157,1009305,129,2026-03-03 14:57:00,2026-03-05 14:57:00,Completed
4158,1009307,110,2025-02-17 11:35:00,2025-02-18 11:35:00,Completed
4159,1009308,135,2025-12-20 14:14:00,2025-12-21 14:14:00,Completed
4160,1009309,2,2025-06-13 16:41:00,,Overdue
4161,1009310,62,2025-11-28 08:29:00,2025-11-30 08:29:00,Completed
4162,1009312,172,2024-10-22 13:22:00,2024-10-25 13:22:00,Completed
4163,1009315,71,2025-09-30 12:51:00,2025-10-03 12:51:00,Completed
4164,1009318,5,2025-12-08 11:19:00,2025-12-11 11:19:00,Completed
4165,1009319,51,2024-10-20 11:46:00,2024-10-20 11:46:00,Completed
4166,1009322,129,2026-01-31 09:00:00,,Overdue
4167,1009323,62,2025-12-04 10:31:00,2025-12-06 10:31:00,Completed
4168,1009324,22,2025-07-06 09:40:00,2025-07-07 09:40:00,Completed
4169,1009327,58,2026-03-04 11:03:00,,Open
4170,1009328,84,2025-05-31 12:29:00,2025-05-30 12:29:00,Completed
4171,1009329,109,2025-01-30 11:15:00,2025-02-01 11:15:00,Completed
4172,1009330,63,2024-09-20 16:41:00,2024-09-23 16:41:00,Completed
4173,1009331,89,2024-11-21 09:58:00,2024-11-20 09:58:00,Completed
4174,1009332,264,2025-08-11 11:22:00,2025-08-14 11:22:00,Completed
4175,1009333,12,2025-04-11 16:46:00,2025-04-14 16:46:00,Completed
4176,1009335,237,2025-06-22 12:30:00,2025-06-26 12:30:00,Completed
4177,1009336,219,2025-09-10 15:09:00,2025-09-11 15:09:00,Completed
4178,1009337,124,2025-06-01 15:38:00,2025-05-31 15:38:00,Completed
4179,1009339,85,2024-10-11 09:42:00,2024-10-12 09:42:00,Completed
4180,1009341,140,2026-04-05 15:31:00,2026-04-07 15:31:00,Completed
4181,1009343,75,2025-12-22 14:18:00,,Open
4182,1009344,25,2024-10-19 15:55:00,2024-10-21 15:55:00,Completed
4183,1009350,258,2026-02-20 11:15:00,2026-02-24 11:15:00,Completed
4184,1009351,112,2025-04-15 08:42:00,2025-04-18 08:42:00,Completed
4185,1009356,187,2026-06-30 13:51:00,2026-06-30 13:51:00,Completed
4186,1009359,62,2025-07-01 11:21:00,,Overdue
4187,1009360,40,2024-08-21 13:02:00,2024-08-25 13:02:00,Completed
4188,1009361,221,2025-03-03 15:18:00,,Overdue
4189,1009362,79,2025-12-02 10:48:00,2025-12-06 10:48:00,Completed
4190,1009366,144,2025-03-10 12:42:00,2025-03-14 12:42:00,Completed
4191,1009367,89,2025-03-16 08:58:00,2025-03-17 08:58:00,Completed
4192,1009369,258,2026-01-15 08:34:00,,Open
4193,1009370,268,2024-12-29 11:18:00,,Overdue
4194,1009371,161,2025-12-16 14:26:00,,Overdue
4195,1009373,46,2025-09-02 09:27:00,2025-09-06 09:27:00,Completed
4196,1009375,187,2026-05-10 13:35:00,2026-05-11 13:35:00,Completed
4197,1009376,169,2025-12-09 10:07:00,2025-12-08 10:07:00,Completed
4198,1009379,86,2025-03-15 09:26:00,2025-03-17 09:26:00,Completed
4199,1009390,44,2025-06-08 15:01:00,2025-06-10 15:01:00,Completed
4200,1009391,110,2026-06-20 13:06:00,2026-06-24 13:06:00,Completed
4201,1009392,23,2025-07-03 08:51:00,2025-07-04 08:51:00,Completed
4202,1009394,113,2025-07-20 15:37:00,2025-07-19 15:37:00,Completed
4203,1009396,29,2026-04-02 10:43:00,,Overdue
4204,1009402,46,2026-04-18 08:13:00,2026-04-22 08:13:00,Completed
4205,1009412,155,2025-02-01 13:11:00,2025-02-01 13:11:00,Completed
4206,1009414,19,2025-07-05 16:52:00,,Overdue
4207,1009415,140,2025-06-05 11:09:00,,Overdue
4208,1009416,113,2024-09-05 11:23:00,2024-09-06 11:23:00,Completed
4209,1009419,55,2025-05-05 09:24:00,2025-05-07 09:24:00,Completed
4210,1009420,143,2024-10-21 16:53:00,2024-10-25 16:53:00,Completed
4211,1009427,26,2026-01-05 14:52:00,2026-01-04 14:52:00,Completed
4212,1009430,125,2025-02-18 10:21:00,,Overdue
4213,1009432,133,2025-12-10 10:42:00,2025-12-12 10:42:00,Completed
4214,1009434,10,2025-09-12 14:04:00,,Open
4215,1009436,61,2025-09-02 09:22:00,2025-09-05 09:22:00,Completed
4216,1009437,42,2026-02-20 10:40:00,,Open
4217,1009439,128,2025-09-23 09:29:00,2025-09-22 09:29:00,Completed
4218,1009440,11,2025-06-30 12:54:00,,Overdue
4219,1009442,157,2025-04-23 08:45:00,,Overdue
4220,1009446,102,2024-11-07 13:40:00,,Open
4221,1009447,13,2025-08-30 10:03:00,,Overdue
4222,1009448,257,2024-12-12 10:09:00,2024-12-16 10:09:00,Completed
4223,1009451,149,2026-03-08 15:26:00,,Overdue
4224,1009455,203,2025-04-26 09:37:00,,Open
4225,1009456,71,2026-01-28 12:43:00,,Overdue
4226,1009457,77,2026-06-05 14:48:00,2026-06-06 14:48:00,Completed
4227,1009458,35,2024-10-01 13:02:00,2024-09-30 13:02:00,Completed
4228,1009462,221,2025-11-27 09:57:00,2025-11-27 09:57:00,Completed
4229,1009463,187,2024-09-19 15:30:00,,Open
4230,1009464,81,2025-06-11 10:51:00,2025-06-14 10:51:00,Completed
4231,1009469,33,2025-12-22 09:33:00,2025-12-21 09:33:00,Completed
4232,1009471,28,2024-11-26 10:55:00,,Overdue
4233,1009472,43,2026-06-20 14:34:00,2026-06-22 14:34:00,Completed
4234,1009473,93,2025-04-07 14:03:00,2025-04-07 14:03:00,Completed
4235,1009474,245,2025-12-09 14:14:00,,Open
4236,1009479,77,2024-12-07 08:18:00,2024-12-08 08:18:00,Completed
4237,1009482,70,2026-03-10 11:35:00,2026-03-11 11:35:00,Completed
4238,1009485,119,2025-08-12 09:36:00,2025-08-11 09:36:00,Completed
4239,1009487,5,2024-10-24 16:37:00,2024-10-23 16:37:00,Completed
4240,1009488,91,2025-05-17 12:06:00,2025-05-19 12:06:00,Completed
4241,1009489,70,2026-05-05 14:09:00,,Overdue
4242,1009491,178,2025-11-01 12:58:00,2025-10-31 12:58:00,Completed
4243,1009498,164,2026-03-29 10:58:00,2026-03-30 10:58:00,Completed
4244,1009502,219,2026-05-15 12:54:00,,Overdue
4245,1009511,7,2024-09-08 10:56:00,2024-09-08 10:56:00,Completed
4246,1009512,208,2025-04-05 13:37:00,2025-04-07 13:37:00,Completed
4247,1009515,128,2024-11-14 16:34:00,2024-11-13 16:34:00,Completed
4248,1009517,118,2025-03-21 16:56:00,2025-03-20 16:56:00,Completed
4249,1009522,145,2025-06-16 09:57:00,2025-06-19 09:57:00,Completed
4250,1009524,175,2025-10-22 09:12:00,2025-10-24 09:12:00,Completed
4251,1009529,154,2025-11-17 12:44:00,2025-11-17 12:44:00,Completed
4252,1009534,252,2025-05-10 15:00:00,,Open
4253,1009538,107,2025-12-05 09:59:00,,Open
4254,1009542,119,2025-04-03 16:14:00,2025-04-04 16:14:00,Completed
4255,1009543,37,2025-04-12 10:34:00,2025-04-11 10:34:00,Completed
4256,1009545,92,2025-06-12 12:55:00,,Overdue
4257,1009547,159,2025-12-17 12:23:00,2025-12-17 12:23:00,Completed
4258,1009548,127,2025-01-30 09:32:00,2025-02-03 09:32:00,Completed
4259,1009553,137,2026-01-13 10:48:00,2026-01-17 10:48:00,Completed
4260,1009556,210,2025-08-12 11:54:00,,Overdue
4261,1009559,96,2024-09-12 11:32:00,,Open
4262,1009561,33,2025-02-14 09:24:00,2025-02-13 09:24:00,Completed
4263,1009567,81,2026-01-06 16:30:00,,Overdue
4264,1009570,46,2026-02-11 10:06:00,2026-02-14 10:06:00,Completed
4265,1009572,66,2025-02-01 14:01:00,,Open
4266,1009574,52,2026-06-26 16:46:00,,Overdue
4267,1009576,139,2025-05-05 11:54:00,2025-05-08 11:54:00,Completed
4268,1009577,174,2025-04-13 11:22:00,,Overdue
4269,1009584,264,2026-05-29 08:59:00,2026-05-30 08:59:00,Completed
4270,1009585,142,2025-10-09 13:18:00,,Overdue
4271,1009586,44,2025-03-28 11:53:00,2025-03-27 11:53:00,Completed
4272,1009589,210,2025-07-27 12:21:00,,Open
4273,1009590,181,2026-01-25 12:25:00,2026-01-25 12:25:00,Completed
4274,1009593,81,2025-06-22 10:26:00,2025-06-21 10:26:00,Completed
4275,1009595,132,2026-01-16 14:20:00,2026-01-20 14:20:00,Completed
4276,1009598,272,2026-05-26 14:26:00,2026-05-28 14:26:00,Completed
4277,1009600,25,2024-12-18 15:33:00,2024-12-19 15:33:00,Completed
4278,1009601,203,2024-11-26 11:39:00,2024-11-26 11:39:00,Completed
4279,1009603,83,2025-11-16 15:51:00,2025-11-19 15:51:00,Completed
4280,1009606,27,2026-01-21 12:51:00,2026-01-22 12:51:00,Completed
4281,1009608,73,2026-04-23 11:07:00,2026-04-26 11:07:00,Completed
4282,1009609,5,2024-11-13 11:41:00,2024-11-12 11:41:00,Completed
4283,1009610,51,2024-12-28 09:35:00,2024-12-27 09:35:00,Completed
4284,1009612,271,2025-04-27 09:39:00,2025-04-27 09:39:00,Completed
4285,1009613,99,2026-04-25 09:54:00,2026-04-26 09:54:00,Completed
4286,1009616,136,2026-05-03 16:36:00,,Open
4287,1009617,63,2025-11-04 14:27:00,,Open
4288,1009621,39,2025-12-23 09:08:00,2025-12-22 09:08:00,Completed
4289,1009628,115,2026-02-22 15:43:00,2026-02-24 15:43:00,Completed
4290,1009631,22,2025-04-13 14:05:00,,Open
4291,1009634,5,2026-06-01 14:02:00,2026-06-04 14:02:00,Completed
4292,1009635,106,2024-10-27 13:26:00,,Overdue
4293,1009637,182,2025-10-08 14:26:00,,Overdue
4294,1009638,133,2026-07-14 09:59:00,,Overdue
4295,1009640,48,2025-01-11 10:10:00,2025-01-15 10:10:00,Completed
4296,1009642,271,2025-01-13 09:58:00,2025-01-17 09:58:00,Completed
4297,1009643,77,2025-07-31 14:29:00,2025-08-01 14:29:00,Completed
4298,1009645,20,2025-12-08 13:23:00,2025-12-11 13:23:00,Completed
4299,1009648,110,2026-02-10 12:56:00,2026-02-13 12:56:00,Completed
4300,1009649,153,2026-03-04 12:02:00,2026-03-07 12:02:00,Completed
4301,1009651,68,2025-11-14 09:48:00,2025-11-17 09:48:00,Completed
4302,1009654,139,2026-07-05 10:56:00,2026-07-08 10:56:00,Completed
4303,1009657,38,2025-03-06 12:48:00,,Overdue
4304,1009659,70,2024-11-15 08:29:00,2024-11-19 08:29:00,Completed
4305,1009660,32,2024-10-06 09:25:00,,Overdue
4306,1009661,186,2025-03-25 13:52:00,,Open
4307,1009662,90,2025-10-07 11:52:00,2025-10-09 11:52:00,Completed
4308,1009663,143,2026-07-05 08:16:00,2026-07-06 08:16:00,Completed
4309,1009664,99,2026-01-20 13:13:00,2026-01-23 13:13:00,Completed
4310,1009667,98,2025-11-27 12:51:00,2025-11-29 12:51:00,Completed
4311,1009668,84,2025-02-11 12:27:00,2025-02-15 12:27:00,Completed
4312,1009669,264,2025-07-24 09:23:00,2025-07-23 09:23:00,Completed
4313,1009670,66,2025-11-24 15:11:00,2025-11-28 15:11:00,Completed
4314,1009671,168,2025-04-02 13:09:00,,Overdue
4315,1009675,58,2024-09-28 15:00:00,2024-09-29 15:00:00,Completed
4316,1009676,44,2025-01-10 10:31:00,2025-01-10 10:31:00,Completed
4317,1009678,7,2026-01-27 10:52:00,,Open
4318,1009682,142,2025-05-27 15:09:00,2025-05-27 15:09:00,Completed
4319,1009684,105,2026-07-05 11:23:00,,Open
4320,1009685,161,2026-04-12 11:40:00,2026-04-13 11:40:00,Completed
4321,1009686,55,2024-12-31 12:50:00,2024-12-30 12:50:00,Completed
4322,1009687,160,2026-05-05 13:43:00,,Open
4323,1009689,2,2025-12-31 10:08:00,2026-01-04 10:08:00,Completed
4324,1009693,88,2025-04-23 11:42:00,,Overdue
4325,1009694,23,2024-10-18 09:36:00,2024-10-20 09:36:00,Completed
4326,1009695,126,2025-12-11 09:53:00,,Overdue
4327,1009696,25,2024-12-23 14:16:00,,Open
4328,1009698,117,2024-08-21 12:40:00,,Open
4329,1009701,55,2024-09-18 16:03:00,2024-09-17 16:03:00,Completed
4330,1009702,272,2025-01-05 09:29:00,,Overdue
4331,1009704,23,2025-10-29 10:35:00,,Open
4332,1009706,118,2024-12-31 14:52:00,2024-12-30 14:52:00,Completed
4333,1009709,96,2026-04-02 13:09:00,2026-04-02 13:09:00,Completed
4334,1009710,255,2025-05-02 11:16:00,,Overdue
4335,1009711,24,2025-11-01 14:23:00,2025-11-03 14:23:00,Completed
4336,1009714,180,2025-07-15 08:14:00,,Overdue
4337,1009716,140,2026-06-29 15:01:00,2026-06-29 15:01:00,Completed
4338,1009719,129,2025-02-14 12:51:00,2025-02-14 12:51:00,Completed
4339,1009720,72,2025-08-27 16:53:00,,Open
4340,1009722,34,2025-09-17 09:23:00,2025-09-19 09:23:00,Completed
4341,1009725,126,2025-09-02 12:07:00,2025-09-04 12:07:00,Completed
4342,1009727,122,2025-04-11 11:57:00,2025-04-12 11:57:00,Completed
4343,1009730,72,2025-09-26 10:26:00,2025-09-29 10:26:00,Completed
4344,1009732,164,2026-04-17 10:19:00,,Open
4345,1009735,203,2026-06-20 11:50:00,2026-06-21 11:50:00,Completed
4346,1009744,41,2025-02-12 08:28:00,2025-02-12 08:28:00,Completed
4347,1009746,111,2025-01-08 15:48:00,2025-01-10 15:48:00,Completed
4348,1009753,96,2025-07-01 10:17:00,2025-07-05 10:17:00,Completed
4349,1009756,14,2025-10-06 16:18:00,2025-10-06 16:18:00,Completed
4350,1009758,175,2026-06-21 16:10:00,2026-06-20 16:10:00,Completed
4351,1009760,178,2026-04-14 15:03:00,2026-04-13 15:03:00,Completed
4352,1009762,112,2025-08-14 12:41:00,,Overdue
4353,1009763,13,2025-07-17 12:30:00,2025-07-20 12:30:00,Completed
4354,1009774,258,2025-03-04 11:07:00,2025-03-04 11:07:00,Completed
4355,1009775,203,2025-03-24 16:35:00,2025-03-27 16:35:00,Completed
4356,1009776,180,2026-05-25 12:06:00,2026-05-25 12:06:00,Completed
4357,1009778,268,2025-02-19 15:18:00,2025-02-23 15:18:00,Completed
4358,1009780,19,2024-12-19 11:49:00,2024-12-18 11:49:00,Completed
4359,1009786,74,2025-03-31 10:02:00,2025-04-03 10:02:00,Completed
4360,1009789,138,2025-02-23 11:04:00,2025-02-23 11:04:00,Completed
4361,1009790,40,2024-10-29 15:04:00,2024-10-30 15:04:00,Completed
4362,1009794,34,2025-04-08 10:13:00,,Open
4363,1009795,9,2025-11-11 14:39:00,2025-11-10 14:39:00,Completed
4364,1009797,25,2026-06-11 10:18:00,2026-06-14 10:18:00,Completed
4365,1009798,85,2024-12-17 14:29:00,,Overdue
4366,1009799,67,2025-01-24 11:45:00,2025-01-24 11:45:00,Completed
4367,1009802,83,2025-08-14 15:57:00,,Open
4368,1009806,178,2024-12-05 10:23:00,2024-12-08 10:23:00,Completed
4369,1009808,128,2026-07-09 13:41:00,2026-07-12 13:41:00,Completed
4370,1009812,110,2024-11-13 09:39:00,2024-11-15 09:39:00,Completed
4371,1009814,193,2025-07-28 09:25:00,2025-08-01 09:25:00,Completed
4372,1009816,40,2025-11-15 11:11:00,,Open
4373,1009817,151,2026-06-26 10:13:00,2026-06-29 10:13:00,Completed
4374,1009820,46,2024-11-13 14:22:00,2024-11-13 14:22:00,Completed
4375,1009825,86,2025-05-21 15:09:00,2025-05-24 15:09:00,Completed
4376,1009828,114,2025-11-10 12:37:00,2025-11-10 12:37:00,Completed
4377,1009829,216,2025-06-01 16:38:00,2025-06-02 16:38:00,Completed
4378,1009831,81,2024-09-23 09:39:00,,Open
4379,1009832,214,2026-04-10 14:36:00,,Overdue
4380,1009833,252,2026-01-15 16:45:00,,Overdue
4381,1009837,156,2025-01-01 11:32:00,2025-01-05 11:32:00,Completed
4382,1009847,171,2025-08-27 14:23:00,2025-08-26 14:23:00,Completed
4383,1009850,127,2026-07-03 09:25:00,,Open
4384,1009851,177,2025-08-31 11:36:00,2025-09-02 11:36:00,Completed
4385,1009852,107,2025-10-04 08:33:00,,Open
4386,1009857,24,2025-04-17 16:01:00,,Open
4387,1009860,14,2025-01-27 15:04:00,,Overdue
4388,1009861,172,2025-06-13 09:51:00,2025-06-15 09:51:00,Completed
4389,1009867,123,2025-01-14 12:18:00,2025-01-15 12:18:00,Completed
4390,1009868,68,2025-11-07 12:16:00,2025-11-10 12:16:00,Completed
4391,1009869,176,2026-05-11 13:52:00,2026-05-13 13:52:00,Completed
