note_id,request_id,author_user_id,note_type,visibility_level,note_text,created_at
4835,1005098,258,Coordination,Restricted,Operational note for case 1005098 capturing workflow action and next step.,2026-01-09 11:30:00
4836,1005098,258,Intake,School Team,Operational note for case 1005098 capturing workflow action and next step.,2026-01-04 11:30:00
4837,1005099,76,Coordination,Internal,Operational note for case 1005099 capturing workflow action and next step.,2025-03-06 11:39:00
4838,1005099,76,Resolution,Restricted,Operational note for case 1005099 capturing workflow action and next step.,2025-03-13 11:39:00
4839,1005102,5,Follow-up,Internal,Operational note for case 1005102 capturing workflow action and next step.,2024-11-01 09:47:00
4840,1005102,5,Coordination,School Team,Operational note for case 1005102 capturing workflow action and next step.,2024-11-03 09:47:00
4841,1005103,117,Intake,School Team,Operational note for case 1005103 capturing workflow action and next step.,2024-09-08 08:12:00
4842,1005104,168,Coordination,School Team,Operational note for case 1005104 capturing workflow action and next step.,2025-09-14 09:57:00
4843,1005105,34,Coordination,School Team,Operational note for case 1005105 capturing workflow action and next step.,2024-09-06 08:09:00
4844,1005106,165,Resolution,School Team,Operational note for case 1005106 capturing workflow action and next step.,2025-08-26 16:00:00
4845,1005107,193,Resolution,Internal,Operational note for case 1005107 capturing workflow action and next step.,2024-10-07 13:19:00
4846,1005108,76,Intake,Internal,Operational note for case 1005108 capturing workflow action and next step.,2025-12-04 10:32:00
4847,1005109,53,Coordination,Restricted,Operational note for case 1005109 capturing workflow action and next step.,2025-11-17 08:55:00
4848,1005110,265,Resolution,Internal,Operational note for case 1005110 capturing workflow action and next step.,2025-02-07 12:37:00
4849,1005111,116,Coordination,Internal,Operational note for case 1005111 capturing workflow action and next step.,2024-09-13 10:19:00
4850,1005112,166,Resolution,School Team,Operational note for case 1005112 capturing workflow action and next step.,2025-04-20 08:40:00
4851,1005113,1,Follow-up,School Team,Operational note for case 1005113 capturing workflow action and next step.,2025-12-13 11:28:00
4852,1005114,166,Resolution,School Team,Operational note for case 1005114 capturing workflow action and next step.,2026-03-09 11:53:00
4853,1005116,21,Coordination,School Team,Operational note for case 1005116 capturing workflow action and next step.,2025-03-28 13:12:00
4854,1005117,159,Resolution,Internal,Operational note for case 1005117 capturing workflow action and next step.,2026-06-13 14:58:00
4855,1005121,159,Follow-up,Internal,Operational note for case 1005121 capturing workflow action and next step.,2025-08-31 16:36:00
4856,1005121,159,Intake,Restricted,Operational note for case 1005121 capturing workflow action and next step.,2025-09-05 16:36:00
4857,1005122,67,Resolution,Internal,Operational note for case 1005122 capturing workflow action and next step.,2025-03-26 11:45:00
4858,1005124,257,Intake,School Team,Operational note for case 1005124 capturing workflow action and next step.,2026-01-23 08:04:00
4859,1005124,257,Follow-up,School Team,Operational note for case 1005124 capturing workflow action and next step.,2026-01-24 08:04:00
4860,1005125,141,Follow-up,School Team,Operational note for case 1005125 capturing workflow action and next step.,2025-05-12 12:33:00
4861,1005125,141,Coordination,Restricted,Operational note for case 1005125 capturing workflow action and next step.,2025-05-03 12:33:00
4862,1005127,80,Intake,Internal,Operational note for case 1005127 capturing workflow action and next step.,2025-11-27 10:14:00
4863,1005127,80,Resolution,Internal,Operational note for case 1005127 capturing workflow action and next step.,2025-12-08 10:14:00
4864,1005130,80,Resolution,School Team,Operational note for case 1005130 capturing workflow action and next step.,2025-10-22 15:40:00
4865,1005131,7,Coordination,School Team,Operational note for case 1005131 capturing workflow action and next step.,2024-11-06 13:01:00
4866,1005133,88,Coordination,Restricted,Operational note for case 1005133 capturing workflow action and next step.,2026-02-26 13:01:00
4867,1005133,88,Coordination,Internal,Operational note for case 1005133 capturing workflow action and next step.,2026-03-07 13:01:00
4868,1005135,36,Resolution,School Team,Operational note for case 1005135 capturing workflow action and next step.,2024-10-29 12:06:00
4869,1005136,86,Resolution,Internal,Operational note for case 1005136 capturing workflow action and next step.,2026-04-16 13:28:00
4870,1005138,57,Intake,Internal,Operational note for case 1005138 capturing workflow action and next step.,2024-09-06 12:54:00
4871,1005138,57,Resolution,School Team,Operational note for case 1005138 capturing workflow action and next step.,2024-09-06 12:54:00
4872,1005140,112,Follow-up,Internal,Operational note for case 1005140 capturing workflow action and next step.,2026-06-29 10:11:00
4873,1005141,61,Resolution,School Team,Operational note for case 1005141 capturing workflow action and next step.,2025-08-12 15:00:00
4874,1005142,136,Follow-up,School Team,Operational note for case 1005142 capturing workflow action and next step.,2025-02-24 08:02:00
4875,1005143,122,Coordination,Internal,Operational note for case 1005143 capturing workflow action and next step.,2026-06-27 11:56:00
4876,1005144,1,Follow-up,School Team,Operational note for case 1005144 capturing workflow action and next step.,2025-01-07 08:44:00
4877,1005145,34,Intake,School Team,Operational note for case 1005145 capturing workflow action and next step.,2026-02-26 14:15:00
4878,1005145,34,Coordination,Internal,Operational note for case 1005145 capturing workflow action and next step.,2026-02-17 14:15:00
4879,1005146,166,Coordination,Internal,Operational note for case 1005146 capturing workflow action and next step.,2025-02-25 12:03:00
4880,1005146,166,Resolution,School Team,Operational note for case 1005146 capturing workflow action and next step.,2025-03-10 12:03:00
4881,1005147,7,Follow-up,Internal,Operational note for case 1005147 capturing workflow action and next step.,2025-12-24 12:19:00
4882,1005148,13,Follow-up,School Team,Operational note for case 1005148 capturing workflow action and next step.,2024-12-18 12:56:00
4883,1005148,13,Resolution,School Team,Operational note for case 1005148 capturing workflow action and next step.,2024-12-24 12:56:00
4884,1005150,123,Coordination,Restricted,Operational note for case 1005150 capturing workflow action and next step.,2024-10-22 15:56:00
4885,1005150,123,Coordination,Internal,Operational note for case 1005150 capturing workflow action and next step.,2024-10-24 15:56:00
4886,1005151,5,Follow-up,Internal,Operational note for case 1005151 capturing workflow action and next step.,2025-05-31 13:02:00
4887,1005154,15,Follow-up,School Team,Operational note for case 1005154 capturing workflow action and next step.,2025-01-30 15:29:00
4888,1005155,140,Coordination,Internal,Operational note for case 1005155 capturing workflow action and next step.,2025-04-02 13:33:00
4889,1005156,221,Follow-up,School Team,Operational note for case 1005156 capturing workflow action and next step.,2025-06-18 12:58:00
4890,1005159,127,Follow-up,Restricted,Operational note for case 1005159 capturing workflow action and next step.,2025-02-27 13:50:00
4891,1005160,184,Resolution,Restricted,Operational note for case 1005160 capturing workflow action and next step.,2026-03-31 13:34:00
4892,1005161,257,Coordination,Restricted,Operational note for case 1005161 capturing workflow action and next step.,2025-02-09 13:41:00
4893,1005162,208,Coordination,Internal,Operational note for case 1005162 capturing workflow action and next step.,2025-05-28 10:46:00
4894,1005163,71,Coordination,Internal,Operational note for case 1005163 capturing workflow action and next step.,2025-10-28 08:17:00
4895,1005164,113,Follow-up,Internal,Operational note for case 1005164 capturing workflow action and next step.,2025-10-01 16:05:00
4896,1005164,113,Follow-up,School Team,Operational note for case 1005164 capturing workflow action and next step.,2025-10-08 16:05:00
4897,1005165,162,Resolution,Internal,Operational note for case 1005165 capturing workflow action and next step.,2025-04-05 10:24:00
4898,1005166,187,Resolution,School Team,Operational note for case 1005166 capturing workflow action and next step.,2024-10-30 09:25:00
4899,1005167,99,Follow-up,Internal,Operational note for case 1005167 capturing workflow action and next step.,2025-01-07 09:05:00
4900,1005167,99,Intake,School Team,Operational note for case 1005167 capturing workflow action and next step.,2025-01-07 09:05:00
4901,1005169,120,Resolution,Restricted,Operational note for case 1005169 capturing workflow action and next step.,2024-11-11 09:42:00
4902,1005169,120,Follow-up,Restricted,Operational note for case 1005169 capturing workflow action and next step.,2024-11-09 09:42:00
4903,1005170,9,Resolution,Internal,Operational note for case 1005170 capturing workflow action and next step.,2026-05-20 08:29:00
4904,1005170,9,Intake,School Team,Operational note for case 1005170 capturing workflow action and next step.,2026-05-16 08:29:00
4905,1005172,92,Intake,Internal,Operational note for case 1005172 capturing workflow action and next step.,2026-01-26 16:44:00
4906,1005173,56,Follow-up,Internal,Operational note for case 1005173 capturing workflow action and next step.,2024-11-21 12:37:00
4907,1005174,106,Coordination,School Team,Operational note for case 1005174 capturing workflow action and next step.,2026-02-27 14:46:00
4908,1005175,207,Coordination,Internal,Operational note for case 1005175 capturing workflow action and next step.,2025-01-14 15:23:00
4909,1005176,79,Intake,Internal,Operational note for case 1005176 capturing workflow action and next step.,2026-04-12 09:56:00
4910,1005177,207,Follow-up,School Team,Operational note for case 1005177 capturing workflow action and next step.,2025-05-29 11:17:00
4911,1005177,207,Coordination,School Team,Operational note for case 1005177 capturing workflow action and next step.,2025-06-10 11:17:00
4912,1005180,95,Resolution,Restricted,Operational note for case 1005180 capturing workflow action and next step.,2025-12-04 08:22:00
4913,1005180,95,Resolution,School Team,Operational note for case 1005180 capturing workflow action and next step.,2025-12-01 08:22:00
4914,1005181,166,Follow-up,Internal,Operational note for case 1005181 capturing workflow action and next step.,2025-04-05 10:06:00
4915,1005182,121,Follow-up,Restricted,Operational note for case 1005182 capturing workflow action and next step.,2026-02-11 15:35:00
